5.07815211E-05 	 2.43984390E-18
5.13701354E-05 	 2.37113179E-18
5.19655724E-05 	 2.30434327E-18
5.25679112E-05 	 2.23943957E-18
5.31772318E-05 	 2.17638952E-18
5.37936150E-05 	 2.11513907E-18
5.44171429E-05 	 2.05562811E-18
5.50478981E-05 	 1.99780516E-18
5.56859644E-05 	 1.94162189E-18
5.63314267E-05 	 1.88702616E-18
5.69843706E-05 	 1.83396851E-18
5.76448828E-05 	 1.78241938E-18
5.83130511E-05 	 1.73235149E-18
5.89889643E-05 	 1.68370755E-18
5.96727120E-05 	 1.63642609E-18
6.03643851E-05 	 1.59047888E-18
6.10640754E-05 	 1.54584578E-18
6.17718760E-05 	 1.50248330E-18
6.24878807E-05 	 1.46034308E-18
6.32121848E-05 	 1.41939279E-18
6.39448843E-05 	 1.37960558E-18
6.46860766E-05 	 1.34095116E-18
6.54358602E-05 	 1.30339755E-18
6.61943346E-05 	 1.26690752E-18
6.69616005E-05 	 1.23144480E-18
6.77377600E-05 	 1.19698611E-18
6.85229160E-05 	 1.16351109E-18
6.93171728E-05 	 1.13098858E-18
7.01206359E-05 	 1.09938533E-18
7.09334120E-05 	 1.06867453E-18
7.17556092E-05 	 1.03883229E-18
7.25873365E-05 	 1.00983645E-18
7.34287045E-05 	 9.81665224E-19
7.42798248E-05 	 9.54294013E-19
7.51408106E-05 	 9.27698097E-19
7.60117762E-05 	 9.01855510E-19
7.68928372E-05 	 8.76745471E-19
7.77841107E-05 	 8.52346920E-19
7.86857151E-05 	 8.28639260E-19
7.95977700E-05 	 8.05603384E-19
8.05203967E-05 	 7.83220855E-19
8.14537177E-05 	 7.61472718E-19
8.23978568E-05 	 7.40340432E-19
8.33529397E-05 	 7.19807242E-19
8.43190929E-05 	 6.99856985E-19
8.52964450E-05 	 6.80472217E-19
8.62851257E-05 	 6.61635718E-19
8.72852662E-05 	 6.43332467E-19
8.82969996E-05 	 6.25548298E-19
8.93204600E-05 	 6.08268611E-19
9.03557835E-05 	 5.91478894E-19
9.14031075E-05 	 5.75164829E-19
9.24625712E-05 	 5.59312559E-19
9.35343152E-05 	 5.43909322E-19
9.46184819E-05 	 5.28942818E-19
9.57152154E-05 	 5.14400394E-19
9.68246612E-05 	 5.00269667E-19
9.79469667E-05 	 4.86539393E-19
9.90822810E-05 	 4.73198694E-19
1.00230755E-04 	 4.60235858E-19
1.01392541E-04 	 4.47639410E-19
1.02567793E-04 	 4.35399694E-19
1.03756668E-04 	 4.23507541E-19
1.04959323E-04 	 4.11952568E-19
1.06175918E-04 	 4.00724405E-19
1.07406615E-04 	 3.89814014E-19
1.08651577E-04 	 3.79212874E-19
1.09910970E-04 	 3.68912285E-19
1.11184960E-04 	 3.58903638E-19
1.12473718E-04 	 3.49178496E-19
1.13777413E-04 	 3.39728675E-19
1.15096220E-04 	 3.30546442E-19
1.16430313E-04 	 3.21624330E-19
1.17779870E-04 	 3.12954989E-19
1.19145070E-04 	 3.04531243E-19
1.20526094E-04 	 2.96346126E-19
1.21923125E-04 	 2.88392866E-19
1.23336350E-04 	 2.80664863E-19
1.24765955E-04 	 2.73155715E-19
1.26212131E-04 	 2.65859280E-19
1.27675070E-04 	 2.58769591E-19
1.29154967E-04 	 2.51880722E-19
1.30652016E-04 	 2.45186901E-19
1.32166418E-04 	 2.38682662E-19
1.33698374E-04 	 2.32362718E-19
1.35248087E-04 	 2.26221799E-19
1.36815763E-04 	 2.20254769E-19
1.38401610E-04 	 2.14456734E-19
1.40005838E-04 	 2.08822953E-19
1.41628662E-04 	 2.03348725E-19
1.43270295E-04 	 1.98029477E-19
1.44930957E-04 	 1.92860865E-19
1.46610868E-04 	 1.87838680E-19
1.48310251E-04 	 1.82958738E-19
1.50029332E-04 	 1.78216955E-19
1.51768339E-04 	 1.73609435E-19
1.53527503E-04 	 1.69132401E-19
1.55307057E-04 	 1.64782149E-19
1.57107239E-04 	 1.60555063E-19
1.58928287E-04 	 1.56447639E-19
1.60770442E-04 	 1.52456476E-19
1.62633950E-04 	 1.48578288E-19
1.64519059E-04 	 1.44809884E-19
1.66426018E-04 	 1.41148152E-19
1.68355080E-04 	 1.37590061E-19
1.70306503E-04 	 1.34132641E-19
1.72280545E-04 	 1.30773008E-19
1.74277468E-04 	 1.27508401E-19
1.76297538E-04 	 1.24336144E-19
1.78341022E-04 	 1.21253614E-19
1.80408193E-04 	 1.18258254E-19
1.82499324E-04 	 1.15347558E-19
1.84614695E-04 	 1.12519095E-19
1.86754584E-04 	 1.09770546E-19
1.88919278E-04 	 1.07099661E-19
1.91109062E-04 	 1.04504217E-19
1.93324229E-04 	 1.01982039E-19
1.95565072E-04 	 9.95310320E-20
1.97831888E-04 	 9.71491603E-20
2.00124980E-04 	 9.48344507E-20
2.02444651E-04 	 9.25849860E-20
2.04791210E-04 	 9.03989024E-20
2.07164968E-04 	 8.82743867E-20
2.09566240E-04 	 8.62096707E-20
2.11995346E-04 	 8.42030331E-20
2.14452608E-04 	 8.22527978E-20
2.16938352E-04 	 8.03573384E-20
2.19452909E-04 	 7.85150929E-20
2.21996612E-04 	 7.67245416E-20
2.24569800E-04 	 7.49841802E-20
2.27172813E-04 	 7.32925437E-20
2.29805999E-04 	 7.16482330E-20
2.32469706E-04 	 7.00498902E-20
2.35164288E-04 	 6.84961748E-20
2.37890104E-04 	 6.69857816E-20
2.40647515E-04 	 6.55174606E-20
2.43436887E-04 	 6.40899978E-20
2.46258592E-04 	 6.27021949E-20
2.49113003E-04 	 6.13528861E-20
2.52000499E-04 	 6.00409562E-20
2.54921465E-04 	 5.87653228E-20
2.57876289E-04 	 5.75249182E-20
2.60865362E-04 	 5.63187010E-20
2.63889081E-04 	 5.51456630E-20
2.66947849E-04 	 5.40048270E-20
2.70042072E-04 	 5.28952500E-20
2.73172160E-04 	 5.18160144E-20
2.76338529E-04 	 5.07662165E-20
2.79541600E-04 	 4.97449777E-20
2.82781798E-04 	 4.87514584E-20
2.86059554E-04 	 4.77848432E-20
2.89375302E-04 	 4.68443235E-20
2.92729484E-04 	 4.59291126E-20
2.96122544E-04 	 4.50384588E-20
2.99554933E-04 	 4.41716330E-20
3.03027108E-04 	 4.33279178E-20
3.06539530E-04 	 4.25066152E-20
3.10092664E-04 	 4.17070540E-20
3.13686982E-04 	 4.09285819E-20
3.17322963E-04 	 4.01705555E-20
3.21001090E-04 	 3.94323504E-20
3.24721849E-04 	 3.87133727E-20
3.28485737E-04 	 3.80130460E-20
3.32293252E-04 	 3.73307996E-20
3.36144900E-04 	 3.66660777E-20
3.40041193E-04 	 3.60183470E-20
3.43982649E-04 	 3.53870903E-20
3.47969790E-04 	 3.47718036E-20
3.52003147E-04 	 3.41719966E-20
3.56083255E-04 	 3.35871915E-20
3.60210656E-04 	 3.30169245E-20
3.64385898E-04 	 3.24607484E-20
3.68609536E-04 	 3.19182301E-20
3.72882131E-04 	 3.13889487E-20
3.77204249E-04 	 3.08724953E-20
3.81576466E-04 	 3.03684705E-20
3.85999362E-04 	 2.98764874E-20
3.90473524E-04 	 2.93961742E-20
3.94999546E-04 	 2.89271703E-20
3.99578030E-04 	 2.84691200E-20
4.04209584E-04 	 2.80216784E-20
4.08894823E-04 	 2.75845162E-20
4.13634368E-04 	 2.71573145E-20
4.18428851E-04 	 2.67397605E-20
4.23278907E-04 	 2.63315504E-20
4.28185180E-04 	 2.59323917E-20
4.33148322E-04 	 2.55420012E-20
4.38168993E-04 	 2.51601034E-20
4.43247859E-04 	 2.47864305E-20
4.48385595E-04 	 2.44207230E-20
4.53582883E-04 	 2.40627291E-20
4.58840413E-04 	 2.37122050E-20
4.64158883E-04 	 2.33689150E-20
4.69539001E-04 	 2.30326304E-20
4.74981480E-04 	 2.27031297E-20
4.80487044E-04 	 2.23801985E-20
4.86056423E-04 	 2.20636287E-20
4.91690358E-04 	 2.17532168E-20
4.97389596E-04 	 2.14487657E-20
5.03154895E-04 	 2.11500855E-20
5.08987019E-04 	 2.08569920E-20
5.14886745E-04 	 2.05693069E-20
5.20854855E-04 	 2.02868572E-20
5.26892142E-04 	 2.00094754E-20
5.32999408E-04 	 1.97369988E-20
5.39177464E-04 	 1.94692685E-20
5.45427131E-04 	 1.92061303E-20
5.51749238E-04 	 1.89474353E-20
5.58144625E-04 	 1.86930393E-20
5.64614142E-04 	 1.84428032E-20
5.71158648E-04 	 1.81965917E-20
5.77779012E-04 	 1.79542720E-20
5.84476113E-04 	 1.77157150E-20
5.91250841E-04 	 1.74807970E-20
5.98104096E-04 	 1.72493982E-20
6.05036788E-04 	 1.70214012E-20
6.12049837E-04 	 1.67966920E-20
6.19144176E-04 	 1.65751588E-20
6.26320745E-04 	 1.63566931E-20
6.33580499E-04 	 1.61411912E-20
6.40924402E-04 	 1.59285526E-20
6.48353429E-04 	 1.57186783E-20
6.55868566E-04 	 1.55114719E-20
6.63470812E-04 	 1.53068397E-20
6.71161177E-04 	 1.51046904E-20
6.78940681E-04 	 1.49049359E-20
6.86810359E-04 	 1.47074901E-20
6.94771255E-04 	 1.45122687E-20
7.02824426E-04 	 1.43191900E-20
7.10970943E-04 	 1.41281758E-20
7.19211887E-04 	 1.39391497E-20
7.27548353E-04 	 1.37520361E-20
7.35981448E-04 	 1.35667609E-20
7.44512291E-04 	 1.33832532E-20
7.53142017E-04 	 1.32014443E-20
7.61871770E-04 	 1.30212669E-20
7.70702711E-04 	 1.28426557E-20
7.79636013E-04 	 1.26655475E-20
7.88672862E-04 	 1.24898810E-20
7.97814457E-04 	 1.23155968E-20
8.07062014E-04 	 1.21426372E-20
8.16416760E-04 	 1.19709459E-20
8.25879939E-04 	 1.18004686E-20
8.35452806E-04 	 1.16311532E-20
8.45136633E-04 	 1.14629498E-20
8.54932707E-04 	 1.12958102E-20
8.64842328E-04 	 1.11296881E-20
8.74866812E-04 	 1.09645391E-20
8.85007491E-04 	 1.08003206E-20
8.95265713E-04 	 1.06369925E-20
9.05642838E-04 	 1.04745170E-20
9.16140246E-04 	 1.03128582E-20
9.26759330E-04 	 1.01519826E-20
9.37501502E-04 	 9.99185915E-21
9.48368187E-04 	 9.83245939E-21
9.59360829E-04 	 9.67375739E-21
9.70480888E-04 	 9.51572974E-21
9.81729841E-04 	 9.35835530E-21
9.93109181E-04 	 9.20161578E-21
1.00462042E-03 	 9.04549636E-21
1.01626509E-03 	 8.88998529E-21
1.02804473E-03 	 8.73507369E-21
1.03996091E-03 	 8.58075579E-21
1.05201522E-03 	 8.42702901E-21
1.06420924E-03 	 8.27389407E-21
1.07654461E-03 	 8.12135526E-21
1.08902296E-03 	 7.96942037E-21
1.10164595E-03 	 7.81810088E-21
1.11441525E-03 	 7.66741186E-21
1.12733256E-03 	 7.51737177E-21
1.14039960E-03 	 7.36800280E-21
1.15361810E-03 	 7.21933117E-21
1.16698982E-03 	 7.07138674E-21
1.18051653E-03 	 6.92420271E-21
1.19420003E-03 	 6.77781589E-21
1.20804213E-03 	 6.63226681E-21
1.22204469E-03 	 6.48759944E-21
1.23620954E-03 	 6.34386084E-21
1.25053859E-03 	 6.20110136E-21
1.26503372E-03 	 6.05937482E-21
1.27969687E-03 	 5.91873784E-21
1.29452998E-03 	 5.77924907E-21
1.30953502E-03 	 5.64096952E-21
1.32471399E-03 	 5.50396258E-21
1.34006890E-03 	 5.36829356E-21
1.35560179E-03 	 5.23402951E-21
1.37131472E-03 	 5.10123859E-21
1.38720978E-03 	 4.96998947E-21
1.40328908E-03 	 4.84035134E-21
1.41955477E-03 	 4.71239387E-21
1.43600898E-03 	 4.58618648E-21
1.45265393E-03 	 4.46179776E-21
1.46949180E-03 	 4.33929534E-21
1.48652484E-03 	 4.21874589E-21
1.50375532E-03 	 4.10021431E-21
1.52118552E-03 	 3.98376303E-21
1.53881775E-03 	 3.86945204E-21
1.55665436E-03 	 3.75733887E-21
1.57469771E-03 	 3.64747796E-21
1.59295021E-03 	 3.53992021E-21
1.61141428E-03 	 3.43471291E-21
1.63009236E-03 	 3.33189964E-21
1.64898694E-03 	 3.23151982E-21
1.66810054E-03 	 3.13360822E-21
1.68743568E-03 	 3.03819513E-21
1.70699493E-03 	 2.94530665E-21
1.72678090E-03 	 2.85496409E-21
1.74679622E-03 	 2.76718358E-21
1.76704353E-03 	 2.68197631E-21
1.78752553E-03 	 2.59934873E-21
1.80824493E-03 	 2.51930245E-21
1.82920450E-03 	 2.44183434E-21
1.85040702E-03 	 2.36693641E-21
1.87185529E-03 	 2.29459562E-21
1.89355218E-03 	 2.22479429E-21
1.91550056E-03 	 2.15751033E-21
1.93770334E-03 	 2.09271728E-21
1.96016347E-03 	 2.03038433E-21
1.98288395E-03 	 1.97047657E-21
2.00586778E-03 	 1.91295520E-21
2.02911802E-03 	 1.85777778E-21
2.05263775E-03 	 1.80489855E-21
2.07643011E-03 	 1.75426854E-21
2.10049824E-03 	 1.70583568E-21
2.12484535E-03 	 1.65954521E-21
2.14947467E-03 	 1.61534000E-21
2.17438948E-03 	 1.57316082E-21
2.19959307E-03 	 1.53294659E-21
2.22508880E-03 	 1.49463478E-21
2.25088005E-03 	 1.45816179E-21
2.27697026E-03 	 1.42346300E-21
2.30336287E-03 	 1.39047282E-21
2.33006141E-03 	 1.35912544E-21
2.35706941E-03 	 1.32935564E-21
2.38439047E-03 	 1.30109847E-21
2.41202821E-03 	 1.27428895E-21
2.43998630E-03 	 1.24886295E-21
2.46826845E-03 	 1.22475778E-21
2.49687843E-03 	 1.20191203E-21
2.52582003E-03 	 1.18026557E-21
2.55509709E-03 	 1.15975993E-21
2.58471351E-03 	 1.14033866E-21
2.61467321E-03 	 1.12194728E-21
2.64498018E-03 	 1.10453321E-21
2.67563844E-03 	 1.08804603E-21
2.70665207E-03 	 1.07243748E-21
2.73802518E-03 	 1.05766166E-21
2.76976194E-03 	 1.04367514E-21
2.80186656E-03 	 1.03043675E-21
2.83434331E-03 	 1.01790725E-21
2.86719650E-03 	 1.00604962E-21
2.90043049E-03 	 9.94829075E-22
2.93404971E-03 	 9.84212994E-22
2.96805861E-03 	 9.74170916E-22
3.00246171E-03 	 9.64674327E-22
3.03726358E-03 	 9.55696485E-22
3.07246884E-03 	 9.47212392E-22
3.10808217E-03 	 9.39198687E-22
3.14410830E-03 	 9.31633649E-22
3.18055202E-03 	 9.24497222E-22
3.21741815E-03 	 9.17770728E-22
3.25471161E-03 	 9.11436604E-22
3.29243733E-03 	 9.05478508E-22
3.33060034E-03 	 8.99881355E-22
3.36920571E-03 	 8.94631119E-22
3.40825855E-03 	 8.89714724E-22
3.44776405E-03 	 8.85119944E-22
3.48772747E-03 	 8.80835276E-22
3.52815412E-03 	 8.76849959E-22
3.56904935E-03 	 8.73153972E-22
3.61041860E-03 	 8.69737970E-22
3.65226736E-03 	 8.66593310E-22
3.69460121E-03 	 8.63711766E-22
3.73742574E-03 	 8.61085227E-22
3.78074666E-03 	 8.58706071E-22
3.82456972E-03 	 8.56567460E-22
3.86890074E-03 	 8.54662900E-22
3.91374560E-03 	 8.52985954E-22
3.95911027E-03 	 8.51530438E-22
4.00500076E-03 	 8.50290448E-22
4.05142317E-03 	 8.49260386E-22
4.09838367E-03 	 8.48435051E-22
4.14588850E-03 	 8.47809370E-22
4.19394396E-03 	 8.47378133E-22
4.24255643E-03 	 8.47136384E-22
4.29173238E-03 	 8.47079745E-22
4.34147833E-03 	 8.47203942E-22
4.39180089E-03 	 8.47504469E-22
4.44270675E-03 	 8.47976960E-22
4.49420266E-03 	 8.48617396E-22
4.54629547E-03 	 8.49421894E-22
4.59899209E-03 	 8.50386614E-22
4.65229952E-03 	 8.51507836E-22
4.70622485E-03 	 8.52782012E-22
4.76077523E-03 	 8.54205648E-22
4.81595791E-03 	 8.55775170E-22
4.87178022E-03 	 8.57487205E-22
4.92824957E-03 	 8.59338866E-22
4.98537346E-03 	 8.61327251E-22
5.04315949E-03 	 8.63449007E-22
5.10161531E-03 	 8.65700945E-22
5.16074871E-03 	 8.68080474E-22
5.22056753E-03 	 8.70585076E-22
5.28107971E-03 	 8.73212006E-22
5.34229330E-03 	 8.75958659E-22
5.40421642E-03 	 8.78822832E-22
5.46685730E-03 	 8.81802290E-22
5.53022426E-03 	 8.84894366E-22
5.59432571E-03 	 8.88096579E-22
5.65917016E-03 	 8.91407102E-22
5.72476624E-03 	 8.94824198E-22
5.79112265E-03 	 8.98345933E-22
5.85824820E-03 	 9.01970373E-22
5.92615181E-03 	 9.05695581E-22
5.99484250E-03 	 9.09519796E-22
6.06432940E-03 	 9.13441645E-22
6.13462172E-03 	 9.17459741E-22
6.20572881E-03 	 9.21572335E-22
6.27766011E-03 	 9.25777841E-22
6.35042517E-03 	 9.30075217E-22
6.42403366E-03 	 9.34463454E-22
6.49849535E-03 	 9.38941250E-22
6.57382014E-03 	 9.43507360E-22
6.65001803E-03 	 9.48160763E-22
6.72709914E-03 	 9.52900556E-22
6.80507370E-03 	 9.57725979E-22
6.88395207E-03 	 9.62636297E-22
6.96374473E-03 	 9.67630677E-22
7.04446228E-03 	 9.72708338E-22
7.12611543E-03 	 9.77868615E-22
7.20871503E-03 	 9.83110957E-22
7.29227206E-03 	 9.88434997E-22
7.37679760E-03 	 9.93840426E-22
7.46230289E-03 	 9.99326908E-22
7.54879928E-03 	 1.00489410E-21
7.63629826E-03 	 1.01054156E-21
7.72481145E-03 	 1.01626900E-21
7.81435061E-03 	 1.02207652E-21
7.90492762E-03 	 1.02796421E-21
7.99655453E-03 	 1.03393188E-21
8.08924349E-03 	 1.03997947E-21
8.18300682E-03 	 1.04610715E-21
8.27785697E-03 	 1.05231519E-21
8.37380654E-03 	 1.05860382E-21
8.47086827E-03 	 1.06497334E-21
8.56905505E-03 	 1.07142419E-21
8.66837993E-03 	 1.07795676E-21
8.76885609E-03 	 1.08457125E-21
8.87049689E-03 	 1.09126800E-21
8.97331581E-03 	 1.09804783E-21
9.07732653E-03 	 1.10491158E-21
9.18254284E-03 	 1.11185988E-21
9.28897872E-03 	 1.11889338E-21
9.39664831E-03 	 1.12601281E-21
9.50556592E-03 	 1.13321902E-21
9.61574600E-03 	 1.14051309E-21
9.72720319E-03 	 1.14789606E-21
9.83995230E-03 	 1.15536866E-21
9.95400829E-03 	 1.16293186E-21
1.00693863E-02 	 1.17058725E-21
1.01861017E-02 	 1.17833632E-21
1.03041699E-02 	 1.18617991E-21
1.04236067E-02 	 1.19411906E-21
1.05444279E-02 	 1.20215552E-21
1.06666496E-02 	 1.21029110E-21
1.07902879E-02 	 1.21852731E-21
1.09153594E-02 	 1.22686569E-21
1.10418805E-02 	 1.23530778E-21
1.11698682E-02 	 1.24385530E-21
1.12993394E-02 	 1.25251020E-21
1.14303113E-02 	 1.26127457E-21
1.15628013E-02 	 1.27015054E-21
1.16968270E-02 	 1.27914022E-21
1.18324063E-02 	 1.28824568E-21
1.19695570E-02 	 1.29746910E-21
1.21082975E-02 	 1.30681295E-21
1.22486461E-02 	 1.31627975E-21
1.23906216E-02 	 1.32587196E-21
1.25342427E-02 	 1.33559227E-21
1.26795285E-02 	 1.34544370E-21
1.28264983E-02 	 1.35542926E-21
1.29751717E-02 	 1.36555158E-21
1.31255684E-02 	 1.37581350E-21
1.32777083E-02 	 1.38621853E-21
1.34316117E-02 	 1.39677021E-21
1.35872990E-02 	 1.40747186E-21
1.37447909E-02 	 1.41832698E-21
1.39041083E-02 	 1.42933953E-21
1.40652724E-02 	 1.44051355E-21
1.42283046E-02 	 1.45185299E-21
1.43932264E-02 	 1.46336190E-21
1.45600600E-02 	 1.47504439E-21
1.47288272E-02 	 1.48690498E-21
1.48995507E-02 	 1.49894891E-21
1.50722531E-02 	 1.51118134E-21
1.52469573E-02 	 1.52360676E-21
1.54236865E-02 	 1.53622999E-21
1.56024641E-02 	 1.54905685E-21
1.57833141E-02 	 1.56209332E-21
1.59662602E-02 	 1.57534514E-21
1.61513269E-02 	 1.58881834E-21
1.63385388E-02 	 1.60251945E-21
1.65279206E-02 	 1.61645519E-21
1.67194976E-02 	 1.63063224E-21
1.69132952E-02 	 1.64505763E-21
1.71093391E-02 	 1.65973896E-21
1.73076553E-02 	 1.67468414E-21
1.75082703E-02 	 1.68990131E-21
1.77112106E-02 	 1.70539883E-21
1.79165033E-02 	 1.72118520E-21
1.81241755E-02 	 1.73726931E-21
1.83342548E-02 	 1.75366067E-21
1.85467692E-02 	 1.77036938E-21
1.87617469E-02 	 1.78740631E-21
1.89792164E-02 	 1.80478243E-21
1.91992067E-02 	 1.82250812E-21
1.94217468E-02 	 1.84059450E-21
1.96468665E-02 	 1.85905427E-21
1.98745955E-02 	 1.87790061E-21
2.01049642E-02 	 1.89714671E-21
2.03380031E-02 	 1.91680637E-21
2.05737431E-02 	 1.93689420E-21
2.08122157E-02 	 1.95742543E-21
2.10534524E-02 	 1.97841574E-21
2.12974854E-02 	 1.99988154E-21
2.15443469E-02 	 2.02183994E-21
2.17940698E-02 	 2.04430904E-21
2.20466874E-02 	 2.06730807E-21
2.23022330E-02 	 2.09085716E-21
2.25607407E-02 	 2.11497717E-21
2.28222447E-02 	 2.13968984E-21
2.30867799E-02 	 2.16501770E-21
2.33543814E-02 	 2.19098460E-21
2.36250847E-02 	 2.21761622E-21
2.38989257E-02 	 2.24493925E-21
2.41759408E-02 	 2.27298097E-21
2.44561668E-02 	 2.30177019E-21
2.47396410E-02 	 2.33133792E-21
2.50264010E-02 	 2.36171664E-21
2.53164848E-02 	 2.39294013E-21
2.56099310E-02 	 2.42504375E-21
2.59067786E-02 	 2.45806467E-21
2.62070670E-02 	 2.49204222E-21
2.65108360E-02 	 2.52701849E-21
2.68181261E-02 	 2.56303751E-21
2.71289780E-02 	 2.60014489E-21
2.74434330E-02 	 2.63838914E-21
2.77615329E-02 	 2.67782263E-21
2.80833200E-02 	 2.71850019E-21
2.84088369E-02 	 2.76047812E-21
2.87381269E-02 	 2.80381624E-21
2.90712338E-02 	 2.84857933E-21
2.94082017E-02 	 2.89483561E-21
2.97490755E-02 	 2.94265630E-21
3.00939003E-02 	 2.99211679E-21
3.04427221E-02 	 3.04329751E-21
3.07955871E-02 	 3.09628359E-21
3.11525422E-02 	 3.15116515E-21
3.15136348E-02 	 3.20803753E-21
