# D25, g_24-mode 
# time (s), frequency (Hz) 
  1.40400060E-01   5.87441550E+01 
  1.42400400E-01   5.88973490E+01 
  1.44400250E-01   5.90472950E+01 
  1.46400540E-01   5.91820410E+01 
  1.48400340E-01   5.93123100E+01 
  1.50400600E-01   5.94333880E+01 
  1.52400490E-01   5.95813480E+01 
  1.54400810E-01   5.97256910E+01 
  1.56400350E-01   5.98601570E+01 
  1.58400400E-01   6.00180600E+01 
  1.60400200E-01   6.01387220E+01 
  1.62400570E-01   6.02763570E+01 
  1.64400090E-01   6.04257150E+01 
  1.66400490E-01   6.05185950E+01 
  1.68400790E-01   6.06368840E+01 
  1.70400340E-01   6.07578400E+01 
  1.72400540E-01   6.08928660E+01 
  1.74400090E-01   6.09993360E+01 
  1.76400760E-01   6.10857170E+01 
  1.78400080E-01   6.01895470E+01 
  1.80400770E-01   5.95376790E+01 
  1.82400730E-01   5.87598720E+01 
  1.84400360E-01   5.79814060E+01 
  1.86400010E-01   5.69904940E+01 
  1.88400340E-01   5.58962380E+01 
  1.90400720E-01   5.46368100E+01 
  1.92400000E-01   5.31671240E+01 
  1.94400540E-01   5.15179250E+01 
  1.96400070E-01   5.03779830E+01 
  1.98400280E-01   4.90272470E+01 
  2.04400290E-01   4.88825880E+01 
  2.06400920E-01   4.89319760E+01 
  2.08400860E-01   4.89303940E+01 
  2.10400350E-01   4.88625660E+01 
  2.12400580E-01   4.87355910E+01 
  2.14401020E-01   4.86011470E+01 
  2.16400970E-01   4.84584890E+01 
  2.18400760E-01   4.84462730E+01 
  2.20400510E-01   4.84143480E+01 
  2.22400410E-01   4.84116870E+01 
  2.24400640E-01   4.84579620E+01 
  2.26401000E-01   4.85353600E+01 
  2.28400460E-01   4.84865410E+01 
  2.30400190E-01   4.83261340E+01 
  2.32400340E-01   4.81831880E+01 
  2.34400790E-01   4.81886480E+01 
  2.36400660E-01   4.81851780E+01 
  2.38400910E-01   4.82668380E+01 
  2.40400660E-01   4.82581420E+01 
  2.52400240E-01   4.91749970E+01 
  2.54400730E-01   4.93726290E+01 
  2.56400600E-01   4.96408830E+01 
  2.58400550E-01   4.97834720E+01 
  2.60400730E-01   4.99627520E+01 
  2.62400580E-01   5.01132560E+01 
  2.64400260E-01   5.02857030E+01 
  2.66400360E-01   5.03752350E+01 
  2.68400180E-01   5.04620720E+01 
  2.70400030E-01   5.06501590E+01 
  2.72400080E-01   5.06321220E+01 
  2.74400050E-01   5.08327230E+01 
  2.76400060E-01   5.08628480E+01 
  2.78400620E-01   5.09125330E+01 
  2.80400190E-01   5.09450300E+01 
  2.82400810E-01   5.09920790E+01 
  2.84400030E-01   5.10625110E+01 
  2.86400300E-01   5.11110220E+01 
  2.88400810E-01   5.11115290E+01 
  2.90400680E-01   5.12000160E+01 
  2.92400320E-01   5.11596750E+01 
  2.94400170E-01   5.12004270E+01 
  2.96400160E-01   5.13575900E+01 
  2.98400480E-01   5.14253620E+01 
  3.00400870E-01   5.15116890E+01 
  3.02400250E-01   5.16158870E+01 
  3.04400110E-01   5.17072680E+01 
  3.06400220E-01   5.17750870E+01 
  3.08400510E-01   5.19186080E+01 
  3.10400800E-01   5.20516940E+01 
  3.12400200E-01   5.22240430E+01 
  3.14400270E-01   5.23342970E+01 
  3.16400790E-01   5.24686630E+01 
  3.18400670E-01   5.25978920E+01 
  3.20400450E-01   5.27370450E+01 
  3.22400530E-01   5.29266700E+01 
  3.24400460E-01   5.30820890E+01 
  3.26400560E-01   5.32543810E+01 
  3.28400190E-01   5.34332370E+01 
  3.30400480E-01   5.35867780E+01 
  3.32400600E-01   5.36943230E+01 
  3.34400490E-01   5.38060410E+01 
  3.36400610E-01   5.38006060E+01 
  3.38400780E-01   5.38718670E+01 
  3.40400350E-01   5.39376650E+01 
  3.42400230E-01   5.40353210E+01 
  3.44400610E-01   5.40730370E+01 
  3.46400810E-01   5.41591950E+01 
  3.48400410E-01   5.43133190E+01 
  3.50400570E-01   5.43995850E+01 
  3.52400630E-01   5.44464060E+01 
  3.54400570E-01   5.43850040E+01 
  3.56400210E-01   5.45722770E+01 
  3.78400220E-01   5.44838660E+01 
  3.80400690E-01   5.43767880E+01 
  3.82400640E-01   5.44758050E+01 
  3.84400700E-01   5.44405140E+01 
  3.86400540E-01   5.44651050E+01 
  3.88400220E-01   5.46406840E+01 
  3.90400740E-01   5.47416700E+01 
  3.92400670E-01   5.47399400E+01 
  3.94400500E-01   5.46634300E+01 
  3.96400050E-01   5.48051240E+01 
  3.98400200E-01   5.47611890E+01 
