# Power spectral 1024x41 (frequency_bin x time_bin) (row x column)
  1.18499651E-03   2.04998030E-03   4.50134773E-04   2.66536673E-03   3.82684579E-03   1.57779791E-03   1.34687352E-03   3.92781727E-03   1.07243407E-02   1.78984041E-02   2.38741110E-02   3.55369452E-02   3.09848224E-02   1.47240146E-02   5.07730591E-03   9.05693231E-04   1.16295071E-02   5.54765373E-02   8.48753804E-02   6.70424568E-02   2.54015648E-02   1.11849031E-02   1.07165242E-01   1.13790402E-01   3.41880174E-02   1.61878330E-02   1.88088295E-02   1.09435917E-01   1.15220393E-01   5.39236359E-02   6.67392284E-02   7.07568928E-02   3.05367736E-02   3.62195826E-01   7.38975559E-01   5.49184915E-01   3.14553721E-01   3.07912875E-01   2.15898856E-01   2.33313643E-01   8.86015241E-01 
  8.79235508E-04   1.71600621E-03   1.45864188E-03   2.29112933E-03   2.77180976E-03   2.16318062E-03   1.68108686E-03   2.15871166E-03   7.30812124E-03   2.01581726E-02   3.36990366E-02   3.90795336E-02   2.66385654E-02   1.20343386E-02   5.87669340E-03   6.85726998E-04   1.18818531E-02   5.33816236E-02   6.43633864E-02   3.90290451E-02   2.17214065E-02   2.24636354E-02   1.05580854E-01   1.26031665E-01   6.87058368E-02   1.55912893E-02   1.86201757E-02   7.00064293E-02   3.87979325E-02   5.45910964E-03   1.20197855E-02   1.48030164E-02   3.19895526E-02   2.19646297E-01   3.07214679E-01   1.38893901E-01   3.12914378E-02   4.15442462E-02   1.20059952E-02   2.03483874E-02   1.92950286E-01 
  1.27654215E-03   1.92370295E-03   2.41932491E-03   2.31189769E-03   2.28985546E-03   2.37259441E-03   1.66256046E-03   1.11922705E-03   5.13501612E-03   2.11489763E-02   4.18841019E-02   4.38942983E-02   2.34907408E-02   7.68470769E-03   6.23450092E-03   2.34235090E-03   1.61892946E-02   5.51962535E-02   4.79866650E-02   1.82145732E-02   2.23569654E-02   4.48461287E-02   1.19270989E-01   1.52957737E-01   1.04948463E-01   2.26822545E-02   3.25460633E-02   5.14598055E-02   1.22750594E-02   9.14335596E-04   6.16139952E-03   8.00685611E-03   6.78061027E-02   1.70219685E-01   1.35731524E-01   3.85135089E-02   3.07332619E-03   2.25968133E-03   1.03538257E-02   1.44728435E-02   2.64115060E-02 
  1.97454794E-03   2.37621806E-03   2.85955484E-03   2.28986918E-03   2.03086379E-03   2.11697599E-03   1.33013397E-03   4.66556406E-04   3.85946637E-03   2.13451150E-02   4.78950993E-02   4.97745919E-02   2.23768594E-02   3.25668720E-03   6.77663500E-03   7.25034830E-03   2.53503948E-02   6.00114636E-02   3.76473921E-02   5.72982958E-03   2.38829545E-02   7.07360010E-02   1.42818637E-01   1.86723765E-01   1.38875437E-01   4.41858010E-02   5.27213175E-02   4.27728463E-02   7.20373708E-03   2.71854340E-03   9.02886947E-03   1.21993071E-02   8.52320068E-02   1.30071774E-01   6.98029920E-02   2.91741835E-02   1.61940714E-02   1.70178838E-03   2.20669593E-02   2.00468563E-02   6.84868836E-03 
  2.85343862E-03   2.92208070E-03   2.74184853E-03   2.08866467E-03   1.84456773E-03   1.59312573E-03   9.11449578E-04   1.37086947E-04   3.25788512E-03   2.13696004E-02   5.17927218E-02   5.64926639E-02   2.45321395E-02   1.34214910E-03   8.68375690E-03   1.65366252E-02   3.96614352E-02   6.69381939E-02   3.43339199E-02   1.93773976E-03   2.66156110E-02   9.52323182E-02   1.70860019E-01   2.19927590E-01   1.69496129E-01   8.12405510E-02   7.53673719E-02   4.30955505E-02   9.87958403E-03   2.42314331E-03   1.13038484E-02   2.13342783E-02   8.29840429E-02   8.98410467E-02   4.62759853E-02   3.15329701E-02   1.81762193E-02   2.60771982E-03   1.89579610E-02   1.23741631E-02   4.46621609E-03 
  3.88618526E-03   3.41794659E-03   2.22434204E-03   1.71508801E-03   1.66977756E-03   1.03036694E-03   5.59457241E-04   1.17778890E-04   3.20090069E-03   2.15469377E-02   5.38165349E-02   6.34774832E-02   3.10251036E-02   4.66000916E-03   1.37676080E-02   3.07267415E-02   5.83172605E-02   7.51795611E-02   3.76852012E-02   6.33108463E-03   3.27996156E-02   1.15829667E-01   1.97677903E-01   2.45402963E-01   1.95000036E-01   1.26068335E-01   9.85535001E-02   5.34402842E-02   1.50631156E-02   3.22000235E-03   1.37816710E-02   3.39390539E-02   7.09486451E-02   5.83118181E-02   3.86627918E-02   2.79664967E-02   1.27021022E-02   7.08442725E-03   1.27697841E-02   6.07808468E-03   1.11776293E-03 
  5.06132928E-03   3.76489394E-03   1.52651201E-03   1.25263106E-03   1.49754205E-03   5.85997188E-04   3.10307299E-04   3.40834963E-04   3.61130222E-03   2.17846518E-02   5.40921944E-02   6.97337327E-02   4.20705907E-02   1.50521646E-02   2.40435957E-02   4.94423263E-02   7.91474167E-02   8.38175035E-02   4.57637238E-02   1.70835979E-02   4.37025870E-02   1.31382199E-01   2.17735410E-01   2.57257872E-01   2.11324598E-01   1.65560654E-01   1.21160451E-01   7.26038331E-02   2.26626732E-02   9.14226521E-03   1.82037163E-02   4.52409573E-02   5.56365374E-02   3.89199126E-02   3.36567732E-02   1.96172956E-02   8.22011773E-03   1.39548582E-02   9.48316209E-03   6.09961423E-03   2.85196996E-03 
  6.36873312E-03   3.98956865E-03   8.76350379E-04   8.33676766E-04   1.35601815E-03   3.36712130E-04   1.57738848E-04   6.96934359E-04   4.39083369E-03   2.17120435E-02   5.25348809E-02   7.40316307E-02   5.65536986E-02   3.26784866E-02   4.07529978E-02   7.11553861E-02   9.88572721E-02   9.15316663E-02   5.53908407E-02   3.08648880E-02   5.76817835E-02   1.41142649E-01   2.26834741E-01   2.52328197E-01   2.13332306E-01   1.87848351E-01   1.41827003E-01   9.67752593E-02   3.52121040E-02   2.11420703E-02   2.52664400E-02   4.99979905E-02   4.01001939E-02   2.83806214E-02   2.59335339E-02   1.05067607E-02   6.43351151E-03   1.77025816E-02   7.60685733E-03   7.80730440E-03   8.96777912E-03 
  7.79825704E-03   4.25747764E-03   4.88394256E-04   6.02263338E-04   1.28721655E-03   2.99840268E-04   1.18592993E-04   1.09612302E-03   5.35668433E-03   2.09188853E-02   4.89508613E-02   7.52677921E-02   7.20685467E-02   5.56913651E-02   6.32939630E-02   9.31622478E-02   1.13750575E-01   9.65419538E-02   6.30714935E-02   4.34040770E-02   7.03862967E-02   1.44391721E-01   2.23196406E-01   2.31064215E-01   1.97562847E-01   1.87441261E-01   1.58053668E-01   1.20957243E-01   5.49100283E-02   3.74335395E-02   3.46316607E-02   4.63822175E-02   2.64156422E-02   2.20428401E-02   1.64581972E-02   3.72756338E-03   6.03985273E-03   1.61711459E-02   5.77956783E-03   7.52916360E-03   1.34925506E-02 
  9.33080370E-03   4.79210428E-03   5.36540380E-04   6.61367709E-04   1.31911499E-03   4.49237410E-04   2.30987194E-04   1.50315216E-03   6.24253542E-03   1.91575627E-02   4.32693200E-02   7.28340735E-02   8.55438879E-02   8.05341603E-02   8.87470637E-02   1.11981422E-01   1.20721419E-01   9.69464312E-02   6.61420245E-02   5.07704357E-02   7.68024852E-02   1.40690945E-01   2.07837139E-01   1.97313951E-01   1.64830639E-01   1.66564727E-01   1.66377906E-01   1.40542678E-01   8.09764504E-02   5.52697856E-02   4.48468723E-02   3.66322217E-02   1.60396015E-02   1.71543505E-02   8.71241669E-03   5.89800025E-04   6.28161407E-03   1.18255040E-02   4.61394897E-03   5.74235834E-03   1.31953162E-02 
  1.09230001E-02   5.75096820E-03   1.11309273E-03   1.02948827E-03   1.44787525E-03   7.23110558E-04   5.05760461E-04   1.91902302E-03   6.77562639E-03   1.64428059E-02   3.57790076E-02   6.68438492E-02   9.42147177E-02   1.02804770E-01   1.12430799E-01   1.24205887E-01   1.18184754E-01   9.13771200E-02   6.35957477E-02   5.07962325E-02   7.37946886E-02   1.30411892E-01   1.84044357E-01   1.57094021E-01   1.21037691E-01   1.32964137E-01   1.63863483E-01   1.52258763E-01   1.08839574E-01   7.23331870E-02   5.35927613E-02   2.50807277E-02   9.13556385E-03   1.28813527E-02   4.76265165E-03   5.27476601E-04   7.11092199E-03   8.01649827E-03   4.49827631E-03   4.22769463E-03   9.74992365E-03 
  1.24922848E-02   7.13243787E-03   2.18797836E-03   1.63031256E-03   1.63610348E-03   1.03407409E-03   8.86629712E-04   2.33214273E-03   6.78305947E-03   1.30461481E-02   2.72310373E-02   5.81307577E-02   9.65017638E-02   1.18422257E-01   1.29350304E-01   1.27545049E-01   1.06608130E-01   7.96687184E-02   5.62019747E-02   4.38778694E-02   6.16777420E-02   1.15084941E-01   1.56211817E-01   1.16870703E-01   7.55162761E-02   9.60814229E-02   1.49936550E-01   1.54451973E-01   1.31695391E-01   8.71045925E-02   5.87905720E-02   1.57449100E-02   4.79375966E-03   9.19890307E-03   3.99578078E-03   1.95760291E-03   8.36079462E-03   6.23640003E-03   4.66913155E-03   3.63672377E-03   6.62840940E-03 
  1.39087636E-02   8.75882203E-03   3.59263607E-03   2.31821798E-03   1.82293216E-03   1.28813049E-03   1.25678050E-03   2.68487625E-03   6.25890890E-03   9.41347777E-03   1.87248359E-02   4.80209645E-02   9.24081381E-02   1.24713747E-01   1.35888911E-01   1.21595134E-01   8.84256617E-02   6.31748905E-02   4.59256790E-02   3.26950373E-02   4.40748889E-02   9.72707796E-02   1.28557381E-01   8.19681549E-02   3.75922449E-02   6.36403300E-02   1.27166393E-01   1.47015470E-01   1.43424280E-01   9.84707471E-02   5.99408536E-02   1.08721194E-02   2.12670703E-03   6.20237621E-03   4.44475560E-03   3.54506017E-03   9.67674149E-03   6.41742056E-03   4.50415767E-03   3.75032268E-03   5.84940233E-03 
  1.50015125E-02   1.03346097E-02   5.04892233E-03   2.92410505E-03   1.94027902E-03   1.41020239E-03   1.48828620E-03   2.88475268E-03   5.35316382E-03   6.04122982E-03   1.14033574E-02   3.79586044E-02   8.33032348E-02   1.21060012E-01   1.30963033E-01   1.07949365E-01   6.73306599E-02   4.45189691E-02   3.50181441E-02   2.09880427E-02   2.63089574E-02   7.99566160E-02   1.04197697E-01   5.55513637E-02   1.30963787E-02   3.98164564E-02   1.00354682E-01   1.31208267E-01   1.41093718E-01   1.05255157E-01   5.85221757E-02   1.06730925E-02   9.76388418E-04   3.95089873E-03   4.57982718E-03   4.80828400E-03   1.09014211E-02   8.28990511E-03   4.61671319E-03   4.59033338E-03   7.37664762E-03 
  1.55863817E-02   1.15447205E-02   6.24460792E-03   3.30248933E-03   1.93227220E-03   1.36712601E-03   1.50093841E-03   2.85274200E-03   4.29590609E-03   3.34667781E-03   6.08933999E-03   2.91143191E-02   7.12719975E-02   1.08902052E-01   1.16171283E-01   8.95817937E-02   4.71830313E-02   2.68448208E-02   2.52593688E-02   1.20383355E-02   1.32579545E-02   6.57407654E-02   8.47948265E-02   3.83593664E-02   2.59507647E-03   2.51335494E-02   7.45399051E-02   1.09410593E-01   1.25785765E-01   1.06249828E-01   5.70098361E-02   1.39170288E-02   1.59173469E-03   2.44551465E-03   3.97672302E-03   5.80912063E-03   1.21286635E-02   1.17237146E-02   6.22903323E-03   6.54730576E-03   1.03411307E-02 
  1.55137293E-02   1.21488536E-02   6.93129151E-03   3.36758214E-03   1.77393969E-03   1.17749263E-03   1.29549223E-03   2.57356894E-03   3.30487171E-03   1.56724529E-03   3.03319635E-03   2.21127668E-02   5.83809601E-02   9.11516445E-02   9.49954666E-02   6.98108025E-02   3.09297635E-02   1.28773840E-02   1.76492136E-02   7.59274540E-03   7.69133288E-03   5.61622636E-02   7.06990206E-02   2.91172000E-02   2.11726349E-03   1.75584226E-02   5.31898948E-02   8.47281255E-02   1.01669437E-01   1.00814747E-01   5.72492685E-02   1.89253284E-02   3.87551819E-03   1.60989269E-03   2.93338784E-03   6.62540769E-03   1.34086959E-02   1.61275224E-02   9.77407588E-03   9.73600463E-03   1.40806611E-02 
  1.47205461E-02   1.20398387E-02   7.00322554E-03   3.11289433E-03   1.48163421E-03   9.02068902E-04   9.46664768E-04   2.11338909E-03   2.52236203E-03   7.17754671E-04   1.88926848E-03   1.69700018E-02   4.61733294E-02   7.12621002E-02   7.15308483E-02   5.13347430E-02   1.99352992E-02   4.17709665E-03   1.25210832E-02   7.63419700E-03   9.68469105E-03   5.14296681E-02   6.13445054E-02   2.53868919E-02   5.75601340E-03   1.40593934E-02   3.75201113E-02   6.04046730E-02   7.41652670E-02   8.95796559E-02   5.93891253E-02   2.44364999E-02   7.13167315E-03   1.35479005E-03   1.93309028E-03   7.25830932E-03   1.45721198E-02   2.01682928E-02   1.43861605E-02   1.36843636E-02   1.81589210E-02 
  1.32631551E-02   1.12544064E-02   6.52041750E-03   2.61106284E-03   1.10831999E-03   6.17635772E-04   5.65530786E-04   1.59421032E-03   1.99927822E-03   6.17246057E-04   1.92143411E-03   1.32477915E-02   3.55164000E-02   5.23105488E-02   4.93291571E-02   3.57303567E-02   1.39377674E-02   8.52505516E-04   9.81804092E-03   1.08924296E-02   1.71150655E-02   5.05882748E-02   5.56594407E-02   2.45374585E-02   8.59838136E-03   1.19893314E-02   2.69792576E-02   3.91681598E-02   4.82249682E-02   7.46391926E-02   6.20245561E-02   2.98834091E-02   1.05150643E-02   1.69764253E-03   1.45271283E-03   7.86636554E-03   1.53487612E-02   2.23728067E-02   1.86221036E-02   1.76622417E-02   2.19417566E-02 
  1.13127049E-02   9.94346579E-03   5.66660855E-03   1.99173258E-03   7.24662335E-04   3.86533997E-04   2.54307219E-04   1.14221523E-03   1.71486150E-03   9.71682628E-04   2.32848005E-03   1.03429993E-02   2.67256164E-02   3.63878775E-02   3.07426105E-02   2.35055556E-02   1.15666701E-02   1.76787837E-03   9.26575190E-03   1.56466524E-02   2.67926282E-02   5.19730962E-02   5.23680035E-02   2.45226797E-02   8.49721429E-03   9.88567680E-03   2.02564139E-02   2.27515365E-02   2.73207013E-02   5.89838266E-02   6.32441871E-02   3.50011329E-02   1.35901596E-02   2.78231889E-03   1.94063969E-03   8.79699831E-03   1.55331543E-02   2.19944938E-02   2.14283144E-02   2.10614295E-02   2.45403865E-02 
  9.11345042E-03   8.31989968E-03   4.66631065E-03   1.40067322E-03   3.95809246E-04   2.37437939E-04   7.47350681E-05   8.39775608E-04   1.60814830E-03   1.47753330E-03   2.53431608E-03   7.77864904E-03   1.97939579E-02   2.44266912E-02   1.68363395E-02   1.45066199E-02   1.11202564E-02   5.08031964E-03   1.03620672E-02   2.03711065E-02   3.56498777E-02   5.37266777E-02   5.01874992E-02   2.42542268E-02   6.07830770E-03   7.55970118E-03   1.61010845E-02   1.17700612E-02   1.31816957E-02   4.54577289E-02   6.17387369E-02   3.91974472E-02   1.63807229E-02   4.74288432E-03   3.67285306E-03   1.02372123E-02   1.49818530E-02   1.93163882E-02   2.24497656E-02   2.33854067E-02   2.52273688E-02 
  6.92148901E-03   6.60376251E-03   3.70367999E-03   9.52473895E-04   1.65323330E-04   1.66283836E-04   3.96707142E-05   7.03711103E-04   1.60245424E-03   1.90578247E-03   2.32568008E-03   5.37604160E-03   1.45837220E-02   1.64074931E-02   7.68516778E-03   8.36400333E-03   1.12306663E-02   8.85705971E-03   1.23108581E-02   2.40273332E-02   4.15548505E-02   5.42216353E-02   4.79804958E-02   2.35253108E-02   3.42344674E-03   5.62298922E-03   1.36469177E-02   5.92989104E-03   5.99938560E-03   3.58418394E-02   5.73116675E-02   4.13179362E-02   1.89160145E-02   7.53998519E-03   6.54079539E-03   1.18719466E-02   1.35511719E-02   1.52703686E-02   2.17483521E-02   2.41040669E-02   2.38452737E-02 
  4.94821843E-03   4.97969399E-03   2.87881029E-03   6.95521868E-04   5.05502863E-05   1.53439271E-04   1.24757285E-04   6.94550815E-04   1.61780596E-03   2.13934775E-03   1.81033832E-03   3.25657567E-03   1.09283617E-02   1.17544452E-02   2.78728388E-03   4.74860864E-03   1.11698652E-02   1.15672323E-02   1.40936296E-02   2.60771541E-02   4.35913989E-02   5.23389485E-02   4.49012919E-02   2.26177275E-02   2.44536224E-03   4.79322323E-03   1.23508960E-02   4.36026517E-03   4.80972074E-03   3.05201574E-02   5.07026152E-02   4.00950792E-02   2.08071179E-02   1.09198213E-02   1.00343848E-02   1.29965410E-02   1.11876090E-02   1.08767608E-02   1.95451443E-02   2.28175720E-02   2.08240766E-02 
  3.32633112E-03   3.57330340E-03   2.21118676E-03   6.04791922E-04   4.51945522E-05   1.83177723E-04   2.89489615E-04   7.46370867E-04   1.57773946E-03   2.16148232E-03   1.25750219E-03   1.70797685E-03   8.66431558E-03   9.70931885E-03   1.39117412E-03   3.39771044E-03   1.07816884E-02   1.23539505E-02   1.47568033E-02   2.63944368E-02   4.18982340E-02   4.76226554E-02   4.05208989E-02   2.18349613E-02   3.85335499E-03   5.35244743E-03   1.18130763E-02   5.85771935E-03   7.90191733E-03   2.87681355E-02   4.30730390E-02   3.49718311E-02   2.13182663E-02   1.44964325E-02   1.34950438E-02   1.30416182E-02   8.14055219E-03   6.94138499E-03   1.62661866E-02   1.96704117E-02   1.68903986E-02 
  2.10327421E-03   2.44610153E-03   1.67400832E-03   6.05017620E-04   1.23100493E-04   2.51741101E-04   4.96297138E-04   8.01151892E-04   1.42058499E-03   2.01546541E-03   9.24324486E-04   1.00526601E-03   7.62869190E-03   9.54520277E-03   2.65874516E-03   4.01700866E-03   1.02190057E-02   1.10958834E-02   1.37987486E-02   2.51841976E-02   3.72854691E-02   4.03271907E-02   3.48790175E-02   2.11937225E-02   7.04265644E-03   6.98473308E-03   1.16536135E-02   8.99839695E-03   1.32254991E-02   2.93529542E-02   3.55568554E-02   2.66683431E-02   1.98956904E-02   1.78461599E-02   1.64161471E-02   1.20247037E-02   5.03233890E-03   4.00187858E-03   1.26165203E-02   1.55088677E-02   1.27935285E-02 
  1.25624659E-03   1.60431785E-03   1.23236642E-03   6.11435346E-04   2.42423649E-04   3.60270094E-04   7.20450898E-04   8.34121839E-04   1.12053368E-03   1.76593235E-03   9.54995044E-04   1.27702407E-03   7.63740935E-03   1.05992507E-02   5.69851723E-03   6.19653758E-03   9.71181533E-03   8.31744650E-03   1.14260562E-02   2.29027148E-02   3.08427567E-02   3.13369843E-02   2.84219406E-02   2.03870598E-02   1.06690919E-02   8.98314874E-03   1.14847436E-02   1.22488144E-02   1.87993837E-02   3.10752466E-02   2.90572115E-02   1.70719637E-02   1.67067384E-02   2.05545670E-02   1.85399056E-02   1.05215459E-02   2.61729249E-03   2.30071034E-03   9.36861380E-03   1.14843041E-02   9.20367442E-03 
  7.18171991E-04   1.01555456E-03   8.65434588E-04   5.67159809E-04   3.54146462E-04   5.00664742E-04   9.49382884E-04   8.62377084E-04   7.13510294E-04   1.48580008E-03   1.38219975E-03   2.46308951E-03   8.44383984E-03   1.22046754E-02   9.55980680E-03   9.41360565E-03   9.48867646E-03   5.00339058E-03   8.50233104E-03   2.01351061E-02   2.36651478E-02   2.19352647E-02   2.18315140E-02   1.89755145E-02   1.34087652E-02   1.06270960E-02   1.09529077E-02   1.42197804E-02   2.30914706E-02   3.30597467E-02   2.42327489E-02   8.53908142E-03   1.27567050E-02   2.22668325E-02   1.97448505E-02   9.21923547E-03   1.38106878E-03   1.72522684E-03   6.97440641E-03   8.40351621E-03   6.66458209E-03 
  4.04788801E-04   6.27543908E-04   5.68595622E-04   4.60244197E-04   4.16774997E-04   6.47119847E-04   1.17480900E-03   9.35238216E-04   3.13303199E-04   1.27380299E-03   2.20083309E-03   4.35558209E-03   9.69352573E-03   1.36424405E-02   1.32774664E-02   1.31104956E-02   9.81456726E-03   2.34799446E-03   6.19405593E-03   1.74400684E-02   1.67177059E-02   1.34547171E-02   1.58005113E-02   1.66558649E-02   1.44874835E-02   1.14884255E-02   9.82619389E-03   1.40501864E-02   2.52934651E-02   3.48121671E-02   2.15252521E-02   3.05194781E-03   9.49243942E-03   2.27939184E-02   1.99259132E-02   8.46209618E-03   1.30315303E-03   1.85197137E-03   5.38496021E-03   6.39504775E-03   5.45335161E-03 
