# D25, g_23-mode 
# time (s), frequency (Hz) 
  1.40400060E-01   6.12548430E+01 
  1.42400400E-01   6.14230110E+01 
  1.44400250E-01   6.15926280E+01 
  1.46400540E-01   6.17470460E+01 
  1.48400340E-01   6.19051520E+01 
  1.50400600E-01   6.20567810E+01 
  1.52400490E-01   6.22127190E+01 
  1.54400810E-01   6.23601810E+01 
  1.56400350E-01   6.24904290E+01 
  1.58400400E-01   6.26386860E+01 
  1.60400200E-01   6.27678890E+01 
  1.62400570E-01   6.29219110E+01 
  1.64400090E-01   6.30751550E+01 
  1.66400490E-01   6.31718210E+01 
  1.68400790E-01   6.32639010E+01 
  1.70400340E-01   6.33607920E+01 
  1.72400540E-01   6.34470560E+01 
  1.74400090E-01   6.35447910E+01 
  1.76400760E-01   6.36371770E+01 
  1.78400080E-01   6.27307880E+01 
  1.80400770E-01   6.20182680E+01 
  1.82400730E-01   6.12145180E+01 
  1.84400360E-01   6.04389090E+01 
  1.86400010E-01   5.94151390E+01 
  1.88400340E-01   5.82607020E+01 
  1.90400720E-01   5.69838000E+01 
  1.92400000E-01   5.56544840E+01 
  1.94400540E-01   5.41460510E+01 
  1.96400070E-01   5.20566380E+01 
  1.98400280E-01   5.11639660E+01 
  2.00400710E-01   5.11504370E+01 
  2.02400510E-01   5.10823560E+01 
  2.04400290E-01   5.09629100E+01 
  2.06400920E-01   5.08499720E+01 
  2.08400860E-01   5.07616540E+01 
  2.10400350E-01   5.07374030E+01 
  2.12400580E-01   5.08031240E+01 
  2.14401020E-01   5.08824600E+01 
  2.16400970E-01   5.09390070E+01 
  2.18400760E-01   5.08910440E+01 
  2.20400510E-01   5.08184470E+01 
  2.22400410E-01   5.07102210E+01 
  2.24400640E-01   5.06054560E+01 
  2.26401000E-01   5.04662960E+01 
  2.28400460E-01   5.04192040E+01 
  2.30400190E-01   5.03604290E+01 
  2.32400340E-01   5.03972190E+01 
  2.34400790E-01   5.05086040E+01 
  2.36400660E-01   5.06161040E+01 
  2.38400910E-01   5.07251170E+01 
  2.40400660E-01   5.09840160E+01 
  2.42400090E-01   5.11909610E+01 
  2.44400880E-01   5.11740560E+01 
  2.46400940E-01   5.12704290E+01 
  2.48400110E-01   5.13769900E+01 
  2.50400570E-01   5.14653600E+01 
  2.52400240E-01   5.15659850E+01 
  2.54400730E-01   5.15632810E+01 
  2.56400600E-01   5.16076320E+01 
  2.58400550E-01   5.16581450E+01 
  2.60400730E-01   5.17018560E+01 
  2.62400580E-01   5.17754500E+01 
  2.64400260E-01   5.18291160E+01 
  2.66400360E-01   5.19274060E+01 
  2.68400180E-01   5.19715890E+01 
  2.70400030E-01   5.20498050E+01 
  2.72400080E-01   5.22026540E+01 
  2.74400050E-01   5.23513480E+01 
  2.76400060E-01   5.24805700E+01 
  2.78400620E-01   5.26172430E+01 
  2.80400190E-01   5.27599960E+01 
  2.82400810E-01   5.29123050E+01 
  2.84400030E-01   5.30873580E+01 
  2.86400300E-01   5.32262910E+01 
  2.88400810E-01   5.33625670E+01 
  2.90400680E-01   5.34872970E+01 
  2.92400320E-01   5.36434130E+01 
  2.94400170E-01   5.37051520E+01 
  2.96400160E-01   5.38165670E+01 
  2.98400480E-01   5.39233550E+01 
  3.00400870E-01   5.40818140E+01 
  3.02400250E-01   5.42313150E+01 
  3.04400110E-01   5.43227830E+01 
  3.06400220E-01   5.43336240E+01 
  3.08400510E-01   5.44761750E+01 
  3.10400800E-01   5.45941650E+01 
  3.12400200E-01   5.45973580E+01 
  3.14400270E-01   5.47176980E+01 
  3.16400790E-01   5.47579770E+01 
  3.18400670E-01   5.48860550E+01 
  3.20400450E-01   5.48981330E+01 
  3.22400530E-01   5.49654610E+01 
  3.24400460E-01   5.50384800E+01 
  3.26400560E-01   5.52607870E+01 
  3.28400190E-01   5.53300210E+01 
  3.30400480E-01   5.54625530E+01 
  3.32400600E-01   5.55477570E+01 
  3.34400490E-01   5.57074660E+01 
  3.36400610E-01   5.58676150E+01 
  3.38400780E-01   5.61150970E+01 
  3.40400350E-01   5.61894740E+01 
  3.42400230E-01   5.63467680E+01 
  3.44400610E-01   5.64458710E+01 
  3.46400810E-01   5.65548030E+01 
  3.48400410E-01   5.67484630E+01 
  3.50400570E-01   5.68715780E+01 
  3.52400630E-01   5.71929080E+01 
  3.54400570E-01   5.73242050E+01 
  3.56400210E-01   5.74693350E+01 
  3.58400350E-01   5.75934480E+01 
  3.60400130E-01   5.76857150E+01 
  3.62400790E-01   5.77542090E+01 
  3.64400670E-01   5.78788690E+01 
  3.66400500E-01   5.78871490E+01 
  3.68400450E-01   5.77683710E+01 
  3.70400700E-01   5.78687190E+01 
  3.72400430E-01   5.81141720E+01 
  3.74400240E-01   5.82025330E+01 
  3.76400150E-01   5.82697550E+01 
  3.78400220E-01   5.82276890E+01 
  3.80400690E-01   5.80156660E+01 
  3.82400640E-01   5.81295070E+01 
  3.84400700E-01   5.80475760E+01 
  3.86400540E-01   5.80335290E+01 
  3.88400220E-01   5.79683890E+01 
  3.90400740E-01   5.78987410E+01 
  3.92400670E-01   5.77902770E+01 
  3.94400500E-01   5.76894060E+01 
  3.96400050E-01   5.75864220E+01 
  3.98400200E-01   5.74472520E+01 
