# Power spectral 1024x65 (frequency_bin x time_bin) (row x column)
  1.59954604E-05   2.57729857E-05   4.61374208E-05   4.75715108E-05   4.24468408E-04   1.62383728E-03   3.85009667E-03   7.17450240E-03   1.07891578E-02   1.01188014E-02   8.11297630E-03   7.78792961E-03   5.79564242E-03   6.59218333E-03   5.90973556E-03   6.52492501E-03   6.80603004E-03   4.52579505E-03   6.40248870E-03   7.83412164E-03   9.20889372E-03   9.96943586E-03   7.35110083E-03   4.64346292E-03   3.49621262E-03   5.14711819E-03   1.14465278E-02   1.64464181E-02   1.45435392E-02   1.51681407E-02   2.30502063E-02   3.18455585E-02   4.73883129E-02   6.27217593E-02   5.71012278E-02   4.94238486E-02   4.71694384E-02   3.30972254E-02   2.74218960E-02   3.21555010E-02   4.56468402E-02   6.23229147E-02   5.56911229E-02   5.65439594E-02   5.74831645E-02   3.15822412E-02   1.10906360E-02   9.59826792E-03   2.18848112E-02   5.68853010E-02   8.62668757E-02   7.26178719E-02   7.88062907E-02   6.53570966E-02   3.23208477E-02   1.67808319E-02   1.27343390E-02   2.11445272E-02   1.22072762E-02   8.42625991E-03   1.84001716E-02   4.06168339E-02   3.61546099E-02   5.13537597E-02   7.83919136E-02 
  3.09202962E-06   7.83634637E-06   2.28794386E-05   7.25320135E-05   4.16028172E-04   1.44089113E-03   4.11337359E-03   8.86339103E-03   1.30254677E-02   1.30050469E-02   1.12942697E-02   1.06598362E-02   9.88705243E-03   1.05984189E-02   1.06693954E-02   1.17000647E-02   1.17025164E-02   8.98134999E-03   9.27372520E-03   1.06103547E-02   1.18831812E-02   1.16246968E-02   8.28272875E-03   5.14331579E-03   3.80160932E-03   6.14545007E-03   1.41354114E-02   1.95884615E-02   1.62198815E-02   1.69299110E-02   2.30748695E-02   2.66343166E-02   4.00268891E-02   5.78614325E-02   4.91555092E-02   4.03675267E-02   4.48049309E-02   3.32832727E-02   2.34328223E-02   2.85924437E-02   4.25679645E-02   5.11131243E-02   4.86137363E-02   5.34061179E-02   5.28703983E-02   3.26620816E-02   1.39482500E-02   9.55404202E-03   1.42128128E-02   3.95525382E-02   6.37219948E-02   5.47564296E-02   5.97101048E-02   5.22799764E-02   2.82118144E-02   1.38617953E-02   1.15781846E-02   1.29728126E-02   7.29996858E-03   3.00500135E-03   6.30439963E-03   1.23380040E-02   5.32626595E-03   1.24146307E-02   1.74585638E-02 
  5.86164089E-06   7.98394292E-06   1.63262628E-05   8.48473806E-05   4.05708132E-04   1.28347557E-03   4.04303045E-03   1.00009544E-02   1.54706958E-02   1.65264336E-02   1.56555594E-02   1.57687475E-02   1.68549383E-02   1.77847574E-02   1.86860648E-02   2.01425181E-02   1.96400448E-02   1.58391456E-02   1.33820021E-02   1.36836452E-02   1.43700023E-02   1.26838329E-02   8.69704011E-03   5.52471313E-03   4.04633904E-03   7.41880812E-03   1.72055290E-02   2.30488821E-02   1.96789285E-02   2.12172363E-02   2.49406765E-02   2.24904917E-02   3.25699152E-02   5.16355046E-02   4.23990023E-02   3.36842110E-02   4.60079597E-02   3.87474479E-02   2.30644479E-02   2.92192359E-02   4.19501322E-02   4.15434824E-02   4.44487699E-02   5.04181279E-02   4.74169241E-02   3.32386560E-02   1.52446741E-02   8.28693591E-03   7.88606833E-03   2.90698974E-02   4.94156834E-02   4.44734296E-02   4.63223548E-02   4.48899200E-02   2.69365177E-02   1.20925087E-02   1.21107141E-02   1.02776030E-02   8.10461023E-03   2.47159498E-03   4.94305378E-03   4.06863271E-03   1.69399645E-03   6.33860449E-03   3.42616350E-03 
  9.58870604E-06   1.09596336E-05   1.58519718E-05   7.92438461E-05   3.69258075E-04   1.12509199E-03   3.66446232E-03   1.03786064E-02   1.78577667E-02   2.06986420E-02   2.13837101E-02   2.36672799E-02   2.69785868E-02   2.86413784E-02   3.04925173E-02   3.22369557E-02   3.08687065E-02   2.51132258E-02   1.87369908E-02   1.68681027E-02   1.61482919E-02   1.27356353E-02   8.62069620E-03   5.84163438E-03   4.33315942E-03   9.04936355E-03   2.06061040E-02   2.69756062E-02   2.51609220E-02   2.78694987E-02   2.84981344E-02   2.02344205E-02   2.61347889E-02   4.44556905E-02   3.79524461E-02   3.15150877E-02   5.17861183E-02   5.02909858E-02   2.93694153E-02   3.59605549E-02   4.40146110E-02   3.51071337E-02   4.26027018E-02   4.72648036E-02   4.15760397E-02   3.29965335E-02   1.61951327E-02   6.52819856E-03   3.47358059E-03   2.32639522E-02   4.04748815E-02   3.81133865E-02   3.71031021E-02   4.01207364E-02   2.58990980E-02   1.09343571E-02   1.16256562E-02   9.98213024E-03   9.15716505E-03   2.07512572E-03   4.53783280E-03   1.67935916E-03   3.32217957E-03   5.41495096E-03   1.02128308E-03 
  1.11588411E-05   1.28219739E-05   1.75540334E-05   6.36040581E-05   3.10525262E-04   9.55894781E-04   3.05646058E-03   9.97390437E-03   1.98795697E-02   2.54453032E-02   2.84969534E-02   3.41925778E-02   3.97339896E-02   4.25187026E-02   4.55620872E-02   4.74575361E-02   4.48929552E-02   3.64035338E-02   2.52536308E-02   2.00752643E-02   1.67723491E-02   1.15338182E-02   8.19606504E-03   6.09685172E-03   4.75764015E-03   1.09951140E-02   2.41027455E-02   3.14409126E-02   3.22657360E-02   3.59152996E-02   3.30698174E-02   2.01308888E-02   2.12963631E-02   3.68444353E-02   3.61214249E-02   3.49125262E-02   6.21619054E-02   6.73922014E-02   4.40240972E-02   4.89123222E-02   4.84419905E-02   3.23188975E-02   4.17836821E-02   4.38857339E-02   3.62569904E-02   3.24519096E-02   1.82928507E-02   5.55434942E-03   2.13987280E-03   2.08899772E-02   3.56787249E-02   3.45866976E-02   3.24823264E-02   3.74320583E-02   2.55369769E-02   1.19009299E-02   1.10560816E-02   1.17191836E-02   9.78821142E-03   2.47203166E-03   3.47949561E-03   1.55404924E-03   4.31783772E-03   3.70586992E-03   8.46684441E-04 
  1.12122040E-05   1.32371891E-05   1.87494967E-05   4.59327689E-05   2.44416656E-04   7.80742688E-04   2.32149320E-03   8.93181788E-03   2.12939718E-02   3.05530864E-02   3.67466469E-02   4.63079074E-02   5.35916508E-02   5.74504612E-02   6.20104912E-02   6.41622782E-02   6.04699983E-02   4.89949507E-02   3.29316309E-02   2.34823080E-02   1.61485305E-02   9.16930221E-03   7.61920330E-03   6.26108903E-03   5.33555405E-03   1.30172205E-02   2.72774507E-02   3.62605415E-02   3.99782327E-02   4.38269880E-02   3.77256462E-02   2.18596430E-02   1.80800015E-02   2.95375104E-02   3.65965926E-02   4.35804250E-02   7.62077445E-02   8.83433693E-02   6.64977873E-02   6.64221636E-02   5.45785507E-02   3.26567907E-02   4.07027639E-02   4.03925419E-02   3.23920377E-02   3.26108212E-02   2.23980457E-02   6.62637952E-03   4.46634329E-03   2.10665130E-02   3.41293673E-02   3.35586891E-02   3.22587510E-02   3.65903293E-02   2.65416171E-02   1.54860462E-02   1.18849723E-02   1.49649826E-02   1.07476341E-02   4.51447193E-03   2.50954415E-03   2.77355179E-03   4.29214701E-03   1.98038655E-03   1.53861003E-03 
  1.05920294E-05   1.22577643E-05   1.76920137E-05   3.02631750E-05   1.84591996E-04   6.13950132E-04   1.56788125E-03   7.51277532E-03   2.20180964E-02   3.56942157E-02   4.55944248E-02   5.83230496E-02   6.62575942E-02   7.05978216E-02   7.69075194E-02   7.98656622E-02   7.59204431E-02   6.21306160E-02   4.20184279E-02   2.76725987E-02   1.48162912E-02   6.19620622E-03   7.11050969E-03   6.35798782E-03   5.97930138E-03   1.47006275E-02   2.96252497E-02   4.08741189E-02   4.69155605E-02   5.00035326E-02   4.15644625E-02   2.46284305E-02   1.61277063E-02   2.33696009E-02   3.87553089E-02   5.59702832E-02   9.22238773E-02   1.10592919E-01   9.38918070E-02   8.57471430E-02   6.16375740E-02   3.50411784E-02   3.88786023E-02   3.71658474E-02   3.06674584E-02   3.44707625E-02   2.84159190E-02   1.05292507E-02   9.91663174E-03   2.29712042E-02   3.46167181E-02   3.44271141E-02   3.48229177E-02   3.68693270E-02   2.87280658E-02   2.05700619E-02   1.47304167E-02   1.86138202E-02   1.27687219E-02   7.83735202E-03   2.44309829E-03   4.41146035E-03   3.75289116E-03   1.05092634E-03   2.44846742E-03 
  9.73594340E-06   9.90890770E-06   1.44046472E-05   1.78262692E-05   1.38407374E-04   4.71131102E-04   8.97386791E-04   6.02549538E-03   2.21595334E-02   4.05031814E-02   5.42797182E-02   6.84249191E-02   7.53921045E-02   7.92202146E-02   8.72126800E-02   9.19942044E-02   8.96333934E-02   7.53169916E-02   5.30141080E-02   3.36246506E-02   1.40674635E-02   3.65918088E-03   6.95815937E-03   6.56420125E-03   6.54968844E-03   1.55910543E-02   3.07085313E-02   4.43954342E-02   5.17168496E-02   5.32894856E-02   4.39093345E-02   2.74075976E-02   1.49376646E-02   1.89968416E-02   4.18816250E-02   6.96936248E-02   1.08007041E-01   1.31149803E-01   1.21547523E-01   1.03858543E-01   6.87683924E-02   3.84669286E-02   3.69963651E-02   3.49354889E-02   3.13948919E-02   3.84886496E-02   3.54681751E-02   1.71592433E-02   1.69676800E-02   2.56925756E-02   3.56534703E-02   3.60771729E-02   3.77555679E-02   3.71681164E-02   3.10939753E-02   2.52744480E-02   1.90742323E-02   2.16660063E-02   1.61205882E-02   1.15581553E-02   3.77847129E-03   5.70429844E-03   3.15405418E-03   7.72962107E-04   2.81370316E-03 
  9.03959622E-06   6.56417638E-06   1.03191269E-05   9.10609929E-06   1.07523816E-04   3.61801424E-04   3.92024885E-04   4.75889377E-03   2.19668909E-02   4.46625379E-02   6.19592277E-02   7.52846501E-02   7.95351480E-02   8.17608854E-02   9.09747380E-02   9.88436182E-02   1.00537757E-01   8.84473890E-02   6.64398338E-02   4.24537241E-02   1.57446312E-02   2.97677883E-03   7.61371025E-03   7.25519868E-03   6.96953638E-03   1.54040687E-02   3.03017342E-02   4.58676892E-02   5.34370433E-02   5.33137391E-02   4.44037285E-02   2.92314002E-02   1.40825417E-02   1.66457486E-02   4.52389069E-02   8.21247918E-02   1.21199248E-01   1.46998576E-01   1.44239300E-01   1.18050810E-01   7.50122136E-02   4.23617282E-02   3.65421029E-02   3.46352664E-02   3.44635680E-02   4.42406044E-02   4.22851421E-02   2.53269737E-02   2.36731722E-02   2.81942822E-02   3.58631361E-02   3.71417648E-02   3.88878871E-02   3.64239507E-02   3.23800161E-02   2.80239045E-02   2.35774933E-02   2.37479168E-02   2.04665681E-02   1.51570137E-02   6.67983127E-03   6.59914482E-03   2.94140128E-03   8.30150503E-04   2.48229658E-03 
  9.05668540E-06   3.11466011E-06   7.06783540E-06   4.69665853E-06   9.08194109E-05   2.86567374E-04   1.00211764E-04   3.92245381E-03   2.17233314E-02   4.79515596E-02   6.78732785E-02   7.84592694E-02   7.87590047E-02   7.85085291E-02   8.82022463E-02   1.00270654E-01   1.08315177E-01   1.01598436E-01   8.24128621E-02   5.49179729E-02   2.16733716E-02   5.65248929E-03   9.75172556E-03   8.95246122E-03   7.34637884E-03   1.42077087E-02   2.84710501E-02   4.46415676E-02   5.18038713E-02   5.05136449E-02   4.30349988E-02   2.94783914E-02   1.33460811E-02   1.60580037E-02   4.80635899E-02   9.10167333E-02   1.29700640E-01   1.55556383E-01   1.57556885E-01   1.26272807E-01   7.92854774E-02   4.64937720E-02   3.88922103E-02   3.69997394E-02   3.93408470E-02   5.04589327E-02   4.75829257E-02   3.30026494E-02   2.83292018E-02   2.94349075E-02   3.43774103E-02   3.64649103E-02   3.70824183E-02   3.39686374E-02   3.16502879E-02   2.81245546E-02   2.66843614E-02   2.50218721E-02   2.49372374E-02   1.86390814E-02   1.08769386E-02   7.61758807E-03   3.42874208E-03   1.17074649E-03   1.89950375E-03 
  1.03638969E-05   8.38927842E-07   5.71816326E-06   5.20227125E-06   8.67757810E-05   2.39628103E-04   2.71966795E-05   3.60325672E-03   2.16322155E-02   5.02404131E-02   7.14859535E-02   7.84065721E-02   7.46380892E-02   7.14662264E-02   8.09031551E-02   9.77165443E-02   1.13255233E-01   1.14552633E-01   1.00195638E-01   7.08486736E-02   3.28743895E-02   1.28317989E-02   1.41840108E-02   1.21794464E-02   8.03034058E-03   1.24739305E-02   2.55696368E-02   4.07009206E-02   4.72517669E-02   4.58588811E-02   4.01010128E-02   2.80338971E-02   1.27520136E-02   1.66536470E-02   4.96010260E-02   9.49541738E-02   1.32079203E-01   1.55184596E-01   1.59029848E-01   1.27308507E-01   8.05353123E-02   5.05974155E-02   4.43863725E-02   4.20947412E-02   4.51282613E-02   5.54528866E-02   5.03334690E-02   3.80194951E-02   2.99592994E-02   2.86470890E-02   3.10277302E-02   3.35145261E-02   3.24332269E-02   2.97236613E-02   2.86590348E-02   2.57848468E-02   2.73019969E-02   2.57596257E-02   2.84947951E-02   2.21391899E-02   1.56765399E-02   9.28060162E-03   4.59879635E-03   1.86286851E-03   1.52826508E-03 
  1.33381703E-05   1.11713940E-06   6.89522392E-06   1.11357726E-05   9.42459236E-05   2.13782794E-04   1.34436155E-04   3.74964778E-03   2.17439778E-02   5.14501022E-02   7.25601706E-02   7.61288101E-02   6.94808915E-02   6.34553325E-02   7.22003183E-02   9.34827655E-02   1.15839987E-01   1.26318640E-01   1.17952215E-01   8.87720646E-02   4.88758998E-02   2.48066868E-02   2.15793228E-02   1.72779869E-02   9.54557318E-03   1.09456616E-02   2.21596003E-02   3.47572298E-02   4.07354914E-02   4.04269006E-02   3.61151269E-02   2.52712752E-02   1.24860358E-02   1.77877406E-02   4.92453717E-02   9.35306873E-02   1.27864641E-01   1.45654193E-01   1.48665591E-01   1.20947793E-01   7.80872476E-02   5.40754416E-02   5.19314827E-02   4.90709274E-02   5.06932226E-02   5.77211532E-02   4.99460480E-02   3.89372481E-02   2.84770386E-02   2.56458001E-02   2.62769225E-02   2.85581785E-02   2.59625573E-02   2.42090651E-02   2.39122818E-02   2.18105079E-02   2.52731721E-02   2.60173560E-02   3.04290743E-02   2.55192491E-02   2.02154200E-02   1.16848871E-02   6.14477817E-03   2.85620544E-03   1.50230531E-03 
  1.80407143E-05   5.02176665E-06   1.11591018E-05   2.31230630E-05   1.12072475E-04   2.04057201E-04   3.49011701E-04   4.19068575E-03   2.19519722E-02   5.15185181E-02   7.11576799E-02   7.26465354E-02   6.52062721E-02   5.68864460E-02   6.49362675E-02   8.95975870E-02   1.16293007E-01   1.35004353E-01   1.32909321E-01   1.05979114E-01   6.74891092E-02   4.06550591E-02   3.20641254E-02   2.42494259E-02   1.23853625E-02   1.03537329E-02   1.88827835E-02   2.80366380E-02   3.34110256E-02   3.50352920E-02   3.16550972E-02   2.18612696E-02   1.27403877E-02   1.89402687E-02   4.67318460E-02   8.72418103E-02   1.17624749E-01   1.28359175E-01   1.28794601E-01   1.08140064E-01   7.20339698E-02   5.60490254E-02   5.93691855E-02   5.63240552E-02   5.48741425E-02   5.64747743E-02   4.63895622E-02   3.56177695E-02   2.45447191E-02   2.09561095E-02   2.09582461E-02   2.25214936E-02   1.90722996E-02   1.83516986E-02   1.84280894E-02   1.72141504E-02   2.13871456E-02   2.56066991E-02   3.06401304E-02   2.83012740E-02   2.37813678E-02   1.44791450E-02   7.71504879E-03   3.93513250E-03   1.71757731E-03 
